idVenta,fecha,idCliente,idProducto,cantidad,precioUnitario,region
2091,2024-01-08,C038,P011,2,179.99,África
2092,2024-03-25,C033,P009,7,119.99,África
2093,2024-02-28,C002,P015,2,169.99,Oceanía
2094,2024-03-09,C001,P004,4,149.99,África
2095,2024-03-30,C004,P009,4,119.99,Oceanía
2096,2024-03-17,C037,P006,5,799.0,Oceanía
2097,2024-01-07,C016,P018,6,39.99,Asia
2098,2024-01-19,C023,P012,1,299.99,Asia
2099,2024-03-20,C047,P005,10,299.0,Oceanía
2100,2024-03-11,C011,P001,5,15.99,Europa
2101,2024-02-18,C018,P002,8,25.5,Oceanía
2102,2024-01-24,C027,P012,10,299.99,África
2103,2024-01-25,C043,P012,9,299.99,América
2104,2024-02-04,C014,P012,1,299.99,América
2105,2024-01-08,C045,P014,8,14.99,Asia
2106,2024-03-28,C020,P016,1,35.99,África
2107,2024-02-05,C029,P001,1,15.99,Europa
2108,2024-03-24,C028,P006,4,799.0,Asia
2109,2024-02-20,C034,P016,10,35.99,África
2110,2024-02-21,C024,P011,3,179.99,Oceanía
2111,2024-03-10,C032,P018,2,39.99,África
2112,2024-02-28,C041,P003,8,99.0,América
2113,2024-03-11,C020,P018,7,39.99,África
2114,2024-03-05,C008,P001,8,15.99,Europa
2115,2024-01-31,C029,P011,1,179.99,África
2116,2024-03-26,C048,P020,4,59.99,Asia
2117,2024-02-24,C034,P014,1,14.99,Oceanía
2118,2024-01-11,C049,P001,7,15.99,Asia
2119,2024-01-25,C029,P009,3,119.99,Oceanía
2120,2024-03-12,C044,P011,10,179.99,Asia
2121,2024-02-08,C030,P012,2,299.99,América
2122,2024-02-11,C005,P005,6,299.0,África
2123,2024-02-03,C005,P020,8,59.99,África
2124,2024-03-04,C001,P005,6,299.0,Asia
2125,2024-03-30,C011,P011,4,179.99,África
2126,2024-01-26,C047,P017,2,249.99,Asia
2127,2024-03-02,C022,P019,9,399.99,Asia
2128,2024-02-18,C024,P003,8,99.0,América
2129,2024-03-16,C017,P004,7,149.99,África
2130,2024-03-08,C039,P019,2,399.99,América
2131,2024-03-19,C013,P008,9,9.99,Oceanía
2132,2024-03-13,C028,P017,3,249.99,Europa
2133,2024-03-19,C033,P004,8,149.99,Europa
2134,2024-02-23,C037,P007,5,59.99,Asia
2135,2024-01-02,C024,P004,3,149.99,América
2136,2024-02-11,C013,P001,5,15.99,Europa
2137,2024-02-04,C050,P014,7,14.99,Asia
2138,2024-03-21,C014,P003,4,99.0,África
2139,2024-02-29,C023,P007,1,59.99,Oceanía
2140,2024-02-28,C043,P017,2,249.99,Asia
2141,2024-03-18,C046,P018,5,39.99,África
2142,2024-01-03,C044,P009,4,119.99,África
2143,2024-02-01,C044,P018,2,39.99,América
2144,2024-02-05,C001,P003,8,99.0,Asia
2145,2024-01-10,C043,P002,5,25.5,Europa
2146,2024-01-21,C029,P009,2,119.99,América
2147,2024-01-26,C038,P018,3,39.99,África
2148,2024-01-02,C009,P018,5,39.99,Asia
2149,2024-02-10,C024,P006,6,799.0,Oceanía
2150,2024-03-24,C038,P008,1,9.99,Europa
2151,2024-02-23,C017,P020,3,59.99,América
2152,2024-02-12,C007,P012,6,299.99,Oceanía
2153,2024-01-07,C003,P003,5,99.0,Asia
2154,2024-02-04,C022,P020,8,59.99,Europa
2155,2024-01-10,C037,P014,6,14.99,América
2156,2024-01-16,C027,P004,4,149.99,Oceanía
2157,2024-03-25,C027,P015,6,169.99,Oceanía
2158,2024-03-13,C028,P017,2,249.99,Asia
2159,2024-01-06,C042,P004,8,149.99,Oceanía
2160,2024-02-03,C032,P001,6,15.99,Oceanía
2161,2024-01-19,C040,P008,1,9.99,África
2162,2024-03-15,C026,P007,1,59.99,Europa
2163,2024-02-19,C029,P004,6,149.99,América
2164,2024-02-19,C015,P017,8,249.99,Europa
2165,2024-01-21,C004,P013,3,12.5,Oceanía
2166,2024-02-26,C033,P012,6,299.99,América
2167,2024-01-10,C015,P012,1,299.99,América
2168,2024-03-17,C048,P018,3,39.99,América
2169,2024-02-08,C033,P005,8,299.0,Europa
2170,2024-02-14,C017,P003,5,99.0,África
2171,2024-03-06,C001,P002,9,25.5,Oceanía
2172,2024-03-25,C036,P005,9,299.0,Europa
2173,2024-02-10,C035,P006,1,799.0,Oceanía
2174,2024-03-05,C001,P005,9,299.0,África
2175,2024-03-24,C045,P003,5,99.0,África
2176,2024-03-06,C029,P017,7,249.99,Asia
2177,2024-03-22,C044,P012,2,299.99,Asia
2178,2024-02-22,C041,P015,10,169.99,Europa
2179,2024-01-20,C039,P007,5,59.99,África
2180,2024-03-17,C044,P009,8,119.99,África
2181,2024-02-05,C041,P016,10,35.99,Europa
2182,2024-03-24,C041,P019,5,399.99,Asia
2183,2024-03-18,C047,P008,4,9.99,Europa
2184,2024-01-30,C048,P004,7,149.99,América
2185,2024-03-23,C001,P006,8,799.0,África
2186,2024-02-16,C040,P017,8,249.99,África
2187,2024-02-13,C049,P005,6,299.0,África
2188,2024-03-28,C038,P004,1,149.99,Oceanía
2189,2024-03-20,C021,P013,3,12.5,Asia
2190,2024-03-22,C003,P014,10,14.99,África
2191,2024-02-26,C025,P020,7,59.99,Asia
2192,2024-01-07,C037,P017,4,249.99,Oceanía
2193,2024-01-27,C043,P013,10,12.5,América
2194,2024-01-18,C045,P008,4,9.99,Oceanía
2195,2024-03-17,C014,P012,9,299.99,Asia
2196,2024-02-13,C037,P007,4,59.99,Oceanía
2197,2024-01-27,C023,P015,9,169.99,América
2198,2024-01-18,C013,P017,8,249.99,África
2199,2024-03-16,C027,P019,5,399.99,Asia
2200,2024-03-16,C025,P004,2,149.99,Oceanía
2201,2024-03-19,C047,P013,1,12.5,Oceanía
2202,2024-01-31,C039,P001,8,15.99,Europa
2203,2024-01-25,C007,P001,10,15.99,África
2204,2024-03-21,C043,P014,5,14.99,Oceanía
2205,2024-01-29,C010,P004,8,149.99,África
2206,2024-01-08,C018,P010,4,19.99,África
2207,2024-02-23,C040,P018,8,39.99,América
2208,2024-01-27,C018,P005,6,299.0,América
2209,2024-02-14,C031,P004,3,149.99,América
2210,2024-02-19,C047,P017,9,249.99,Oceanía
2211,2024-02-26,C007,P007,6,59.99,América
2212,2024-02-21,C014,P020,5,59.99,Asia
2213,2024-02-15,C039,P009,9,119.99,América
2214,2024-02-03,C016,P004,10,149.99,Oceanía
2215,2024-03-15,C015,P010,4,19.99,América
2216,2024-02-14,C041,P016,2,35.99,Oceanía
2217,2024-02-15,C021,P002,8,25.5,Oceanía
2218,2024-03-22,C049,P009,5,119.99,Asia
2219,2024-03-31,C005,P020,7,59.99,Europa
2220,2024-01-22,C022,P008,3,9.99,Europa
2221,2024-01-03,C015,P003,7,99.0,África
2222,2024-03-03,C025,P011,10,179.99,África
2223,2024-02-27,C012,P007,9,59.99,Oceanía
2224,2024-02-14,C041,P014,10,14.99,Asia
2225,2024-01-23,C003,P001,5,15.99,América
2226,2024-03-29,C021,P003,4,99.0,África
2227,2024-03-13,C022,P020,10,59.99,América
2228,2024-03-04,C037,P009,9,119.99,África
2229,2024-02-21,C008,P020,1,59.99,Oceanía
2230,2024-02-13,C036,P005,2,299.0,Europa
2231,2024-02-01,C022,P006,8,799.0,Europa
2232,2024-02-07,C031,P011,2,179.99,Asia
2233,2024-02-07,C026,P013,9,12.5,Asia
2234,2024-02-03,C020,P002,8,25.5,Europa
2235,2024-02-10,C017,P003,6,99.0,Asia
2236,2024-03-15,C041,P016,7,35.99,África
2237,2024-01-23,C026,P014,3,14.99,Asia
2238,2024-03-16,C005,P007,5,59.99,América
2239,2024-01-20,C034,P017,1,249.99,Asia
2240,2024-03-20,C026,P013,2,12.5,Oceanía
2241,2024-01-15,C024,P013,1,12.5,África
2242,2024-03-18,C038,P017,9,249.99,África
2243,2024-03-13,C026,P012,5,299.99,Oceanía
2244,2024-02-17,C008,P007,10,59.99,Europa
2245,2024-03-19,C050,P012,5,299.99,Asia
2246,2024-02-02,C025,P012,6,299.99,Europa
2247,2024-02-01,C044,P020,9,59.99,América
2248,2024-01-13,C049,P018,7,39.99,Oceanía
2249,2024-02-09,C035,P015,9,169.99,Oceanía
2250,2024-02-06,C041,P008,3,9.99,Asia
2251,2024-02-26,C013,P013,7,12.5,África
2252,2024-03-15,C027,P011,3,179.99,Oceanía
2253,2024-02-05,C039,P009,10,119.99,Asia
2254,2024-02-29,C004,P005,5,299.0,Oceanía
2255,2024-01-02,C030,P014,2,14.99,Oceanía
2256,2024-02-16,C023,P011,10,179.99,América
2257,2024-01-29,C018,P011,5,179.99,Oceanía
2258,2024-03-24,C004,P004,3,149.99,Oceanía
2259,2024-01-09,C045,P001,2,15.99,Europa
2260,2024-02-23,C031,P018,2,39.99,Europa
2261,2024-02-16,C018,P004,1,149.99,Europa
2262,2024-03-08,C022,P009,9,119.99,Europa
2263,2024-01-08,C001,P010,2,19.99,Oceanía
2264,2024-02-24,C005,P016,10,35.99,África
2265,2024-03-13,C015,P016,7,35.99,Oceanía
2266,2024-01-09,C002,P011,8,179.99,Asia
2267,2024-02-12,C024,P011,2,179.99,Oceanía
2268,2024-03-15,C029,P019,4,399.99,Europa
2269,2024-01-08,C044,P009,6,119.99,Oceanía
2270,2024-02-19,C003,P001,7,15.99,América
2271,2024-01-07,C039,P013,8,12.5,Asia
2272,2024-03-09,C030,P019,9,399.99,América
2273,2024-02-21,C009,P014,9,14.99,América
2274,2024-01-15,C030,P006,10,799.0,Asia
2275,2024-03-25,C031,P005,2,299.0,América
2276,2024-02-11,C021,P014,2,14.99,Europa
2277,2024-01-05,C045,P015,10,169.99,África
2278,2024-01-23,C007,P006,10,799.0,Asia
2279,2024-02-20,C050,P006,8,799.0,Europa
2280,2024-01-20,C046,P016,6,35.99,África
2281,2024-01-23,C026,P009,8,119.99,Asia
2282,2024-01-04,C039,P007,8,59.99,América
2283,2024-01-16,C039,P013,10,12.5,Asia
2284,2024-02-27,C046,P019,8,399.99,Oceanía
2285,2024-01-15,C017,P001,1,15.99,América
2286,2024-03-19,C032,P016,2,35.99,Asia
2287,2024-01-12,C015,P010,2,19.99,Oceanía
2288,2024-02-07,C034,P008,6,9.99,Europa
2289,2024-01-17,C031,P007,3,59.99,América
2290,2024-01-09,C010,P004,1,149.99,Asia
2291,2024-02-07,C048,P003,8,99.0,Oceanía
2292,2024-03-30,C013,P013,4,12.5,América
2293,2024-03-11,C001,P001,1,15.99,África
2294,2024-01-24,C044,P001,7,15.99,África
2295,2024-02-27,C033,P002,5,25.5,América
2296,2024-03-10,C044,P017,6,249.99,América
2297,2024-02-12,C035,P003,8,99.0,Europa
2298,2024-02-16,C027,P012,7,299.99,Europa
2299,2024-03-04,C040,P009,10,119.99,Asia
2300,2024-01-27,C039,P020,6,59.99,Oceanía
2301,2024-01-21,C045,P001,1,15.99,África
2302,2024-03-02,C028,P007,2,59.99,Europa
2303,2024-02-06,C029,P018,9,39.99,Asia
2304,2024-01-04,C017,P020,10,59.99,América
2305,2024-03-05,C041,P001,5,15.99,Oceanía
2306,2024-02-06,C034,P016,5,35.99,Europa
2307,2024-03-17,C023,P020,4,59.99,Asia
2308,2024-02-25,C009,P013,10,12.5,África
2309,2024-01-27,C019,P012,2,299.99,África
2310,2024-01-16,C001,P018,1,39.99,Asia
2311,2024-02-05,C004,P002,6,25.5,Asia
2312,2024-03-13,C045,P005,5,299.0,América
2313,2024-03-12,C035,P018,4,39.99,África
2314,2024-03-23,C021,P005,4,299.0,Asia
2315,2024-03-02,C010,P015,2,169.99,África
2316,2024-02-29,C046,P004,1,149.99,Europa
2317,2024-01-31,C048,P005,10,299.0,Oceanía
2318,2024-02-03,C035,P012,3,299.99,África
2319,2024-03-04,C009,P003,9,99.0,América
2320,2024-03-17,C043,P003,2,99.0,Oceanía
2321,2024-03-16,C014,P006,2,799.0,Oceanía
2322,2024-02-28,C001,P019,10,399.99,Asia
2323,2024-01-29,C028,P011,4,179.99,Oceanía
2324,2024-03-20,C048,P006,7,799.0,Asia
2325,2024-03-24,C049,P012,3,299.99,Europa
2326,2024-01-11,C006,P008,5,9.99,Asia
2327,2024-01-20,C032,P009,7,119.99,Asia
2328,2024-01-02,C031,P018,7,39.99,Asia
2329,2024-03-30,C038,P009,7,119.99,Asia
2330,2024-02-10,C039,P006,4,799.0,Asia
2331,2024-01-27,C020,P017,1,249.99,Asia
2332,2024-01-12,C003,P016,5,35.99,África
2333,2024-01-11,C043,P012,4,299.99,Asia
2334,2024-03-31,C020,P009,8,119.99,Oceanía
2335,2024-01-01,C040,P020,10,59.99,Europa
2336,2024-03-26,C004,P004,4,149.99,Asia
2337,2024-02-26,C025,P006,7,799.0,Asia
2338,2024-02-21,C023,P002,7,25.5,Europa
2339,2024-03-23,C001,P002,5,25.5,Asia
2340,2024-01-27,C034,P005,5,299.0,África
2341,2024-01-31,C022,P006,8,799.0,Oceanía
2342,2024-01-21,C039,P016,2,35.99,Oceanía
2343,2024-03-09,C001,P015,6,169.99,Asia
2344,2024-01-02,C036,P010,7,19.99,América
2345,2024-02-01,C027,P013,1,12.5,Asia
2346,2024-01-19,C045,P006,9,799.0,América
2347,2024-03-31,C009,P007,10,59.99,Europa
2348,2024-02-25,C010,P013,6,12.5,América
2349,2024-03-10,C010,P008,10,9.99,América
2350,2024-03-21,C010,P005,3,299.0,Europa
2351,2024-01-15,C018,P014,8,14.99,África
2352,2024-03-09,C009,P013,8,12.5,Europa
2353,2024-03-24,C009,P020,3,59.99,Asia
2354,2024-03-26,C028,P009,4,119.99,América
2355,2024-01-08,C022,P007,10,59.99,América
2356,2024-02-24,C041,P020,4,59.99,Oceanía
2357,2024-01-03,C027,P008,6,9.99,Asia
2358,2024-02-21,C050,P016,10,35.99,Oceanía
2359,2024-03-19,C040,P014,2,14.99,Oceanía
2360,2024-03-31,C031,P020,5,59.99,América
2361,2024-03-03,C041,P020,8,59.99,África
2362,2024-02-01,C045,P001,9,15.99,América
2363,2024-03-19,C032,P014,9,14.99,América
2364,2024-02-10,C020,P019,6,399.99,África
2365,2024-03-19,C035,P010,4,19.99,Europa
2366,2024-02-27,C011,P003,10,99.0,África
2367,2024-01-18,C038,P008,10,9.99,África
2368,2024-02-24,C016,P004,4,149.99,América
2369,2024-02-29,C018,P009,7,119.99,África
2370,2024-02-09,C016,P015,5,169.99,África
2371,2024-01-23,C038,P006,1,799.0,América
2372,2024-03-20,C048,P002,9,25.5,Oceanía
2373,2024-03-31,C013,P016,2,35.99,África
2374,2024-02-02,C009,P011,3,179.99,América
2375,2024-02-02,C041,P017,1,249.99,Europa
2376,2024-03-19,C050,P006,9,799.0,Europa
2377,2024-01-27,C020,P011,1,179.99,América
2378,2024-01-13,C037,P010,7,19.99,África
2379,2024-01-15,C033,P008,3,9.99,África
2380,2024-01-14,C012,P010,6,19.99,Asia
2381,2024-03-24,C019,P002,8,25.5,América
2382,2024-02-22,C039,P019,5,399.99,África
2383,2024-02-18,C020,P009,1,119.99,América
2384,2024-02-29,C030,P007,10,59.99,América
2385,2024-02-29,C015,P009,3,119.99,América
2386,2024-03-12,C019,P006,6,799.0,América
2387,2024-01-01,C011,P010,2,19.99,Asia
2388,2024-02-15,C023,P010,7,19.99,Asia
2389,2024-03-06,C047,P013,4,12.5,Asia
2390,2024-02-18,C043,P011,4,179.99,África
2391,2024-03-04,C003,P013,7,12.5,América
2392,2024-02-06,C038,P003,7,99.0,Europa
2393,2024-03-31,C030,P017,2,249.99,Europa
2394,2024-03-11,C031,P007,10,59.99,Asia
2395,2024-01-11,C023,P016,7,35.99,Asia
2396,2024-01-20,C013,P003,5,99.0,Asia
2397,2024-01-26,C049,P001,10,15.99,Oceanía
2398,2024-02-25,C023,P019,4,399.99,América
2399,2024-02-26,C050,P009,4,119.99,Europa
2400,2024-02-19,C028,P013,1,12.5,América
2401,2024-01-20,C026,P015,4,169.99,Oceanía
2402,2024-02-23,C047,P013,8,12.5,Europa
2403,2024-01-07,C014,P006,4,799.0,Europa
2404,2024-01-12,C033,P004,6,149.99,África
2405,2024-03-31,C014,P013,10,12.5,Europa
2406,2024-02-07,C007,P020,9,59.99,América
2407,2024-01-31,C013,P012,1,299.99,África
2408,2024-01-01,C013,P009,1,119.99,América
2409,2024-02-11,C005,P012,9,299.99,Europa
2410,2024-01-24,C005,P012,2,299.99,África
2411,2024-01-30,C012,P018,5,39.99,Europa
2412,2024-02-21,C028,P014,4,14.99,África
2413,2024-03-07,C015,P003,9,99.0,Oceanía
2414,2024-03-22,C032,P014,10,14.99,Asia
2415,2024-03-04,C007,P008,3,9.99,Europa
2416,2024-02-10,C018,P019,3,399.99,Asia
2417,2024-01-23,C034,P002,9,25.5,Oceanía
2418,2024-02-29,C040,P010,3,19.99,África
2419,2024-03-24,C049,P013,1,12.5,África
2420,2024-03-04,C047,P006,6,799.0,Oceanía
2421,2024-02-14,C041,P010,7,19.99,América
2422,2024-02-17,C044,P008,7,9.99,América
2423,2024-02-06,C015,P007,8,59.99,América
2424,2024-01-10,C030,P002,6,25.5,América
2425,2024-03-16,C036,P004,5,149.99,Asia
2426,2024-02-24,C013,P007,6,59.99,Oceanía
2427,2024-01-14,C024,P011,3,179.99,África
2428,2024-03-25,C004,P008,5,9.99,Europa
2429,2024-02-20,C027,P020,10,59.99,África
2430,2024-02-06,C023,P002,3,25.5,África
2431,2024-03-22,C016,P007,4,59.99,África
2432,2024-01-16,C033,P002,8,25.5,África
2433,2024-01-19,C014,P013,5,12.5,África
2434,2024-01-30,C040,P013,5,12.5,Oceanía
2435,2024-03-10,C049,P003,7,99.0,Oceanía
2436,2024-01-03,C048,P020,4,59.99,África
2437,2024-03-01,C029,P013,2,12.5,Europa
2438,2024-03-03,C008,P014,5,14.99,Oceanía
2439,2024-03-31,C030,P016,7,35.99,África
2440,2024-01-17,C049,P008,7,9.99,Oceanía
2441,2024-02-06,C049,P013,10,12.5,África
2442,2024-01-09,C016,P003,10,99.0,Europa
2443,2024-01-05,C044,P012,9,299.99,América
2444,2024-01-14,C047,P008,2,9.99,Oceanía
2445,2024-01-15,C043,P019,2,399.99,Asia
2446,2024-01-24,C015,P001,10,15.99,África
2447,2024-03-08,C027,P015,8,169.99,África
2448,2024-02-08,C014,P009,7,119.99,África
2449,2024-03-02,C034,P002,7,25.5,América
2450,2024-02-14,C027,P011,6,179.99,Oceanía
2451,2024-02-16,C039,P011,1,179.99,Oceanía
2452,2024-03-29,C041,P002,4,25.5,América
2453,2024-02-07,C050,P013,10,12.5,Oceanía
2454,2024-02-11,C042,P010,7,19.99,América
2455,2024-03-06,C011,P015,9,169.99,Oceanía
2456,2024-02-24,C026,P018,1,39.99,Oceanía
2457,2024-01-05,C014,P014,4,14.99,África
2458,2024-01-18,C019,P009,3,119.99,Oceanía
2459,2024-02-27,C005,P008,1,9.99,Oceanía
2460,2024-03-26,C044,P007,8,59.99,Asia
2461,2024-03-06,C026,P015,6,169.99,Oceanía
2462,2024-03-08,C019,P005,9,299.0,América
2463,2024-01-19,C015,P001,4,15.99,Asia
2464,2024-01-15,C009,P007,6,59.99,Europa
2465,2024-01-16,C010,P015,9,169.99,Asia
2466,2024-02-23,C010,P017,3,249.99,África
2467,2024-02-16,C020,P017,8,249.99,África
2468,2024-01-04,C019,P019,10,399.99,América
2469,2024-03-06,C007,P006,6,799.0,Asia
2470,2024-03-12,C046,P020,6,59.99,Europa
2471,2024-01-15,C046,P020,8,59.99,Oceanía
2472,2024-03-13,C007,P010,1,19.99,Asia
2473,2024-01-30,C013,P001,9,15.99,Europa
2474,2024-02-09,C026,P018,8,39.99,África
2475,2024-03-21,C046,P003,3,99.0,Oceanía
2476,2024-03-24,C049,P006,3,799.0,Oceanía
2477,2024-01-19,C039,P006,10,799.0,Europa
2478,2024-01-16,C035,P016,6,35.99,África
2479,2024-02-26,C037,P005,10,299.0,Oceanía
2480,2024-02-24,C011,P006,10,799.0,África
2481,2024-01-01,C036,P011,2,179.99,Asia
2482,2024-01-31,C026,P016,10,35.99,Asia
2483,2024-03-19,C002,P009,5,119.99,Europa
2484,2024-02-05,C028,P013,5,12.5,Europa
2485,2024-02-27,C015,P016,5,35.99,Europa
2486,2024-02-23,C048,P001,8,15.99,Europa
2487,2024-01-31,C001,P007,8,59.99,América
2488,2024-02-02,C028,P011,1,179.99,África
2489,2024-01-24,C038,P018,7,39.99,Europa
2490,2024-01-11,C039,P020,6,59.99,Asia
2491,2024-03-18,C012,P018,8,39.99,Europa
2492,2024-01-21,C037,P017,6,249.99,Europa
2493,2024-03-24,C027,P003,5,99.0,América
2494,2024-01-20,C033,P012,7,299.99,Europa
2495,2024-01-01,C049,P005,3,299.0,América
2496,2024-03-27,C011,P017,9,249.99,América
2497,2024-02-21,C014,P013,1,12.5,África
2498,2024-02-12,C049,P020,8,59.99,América
2499,2024-02-09,C043,P020,7,59.99,Oceanía
2500,2024-03-11,C014,P020,7,59.99,Asia
2501,2024-01-07,C038,P008,8,9.99,Oceanía
2502,2024-03-28,C016,P004,8,149.99,África
2503,2024-01-13,C003,P008,10,9.99,Asia
2504,2024-02-12,C030,P015,7,169.99,América
2505,2024-03-11,C026,P005,2,299.0,África
2506,2024-03-19,C028,P006,9,799.0,África
2507,2024-02-03,C041,P003,3,99.0,África
2508,2024-01-28,C023,P013,9,12.5,Oceanía
2509,2024-01-08,C017,P009,10,119.99,Europa
2510,2024-02-07,C018,P017,10,249.99,Europa
2511,2024-03-08,C036,P013,5,12.5,África
2512,2024-02-08,C038,P016,5,35.99,Asia
2513,2024-02-06,C014,P014,10,14.99,Asia
2514,2024-01-18,C011,P018,4,39.99,Oceanía
2515,2024-03-01,C048,P012,7,299.99,Asia
2516,2024-03-04,C023,P009,4,119.99,Europa
2517,2024-01-12,C002,P005,5,299.0,Asia
2518,2024-02-20,C044,P017,1,249.99,América
2519,2024-01-18,C010,P012,9,299.99,Europa
2520,2024-02-22,C047,P013,6,12.5,Oceanía
2521,2024-02-14,C040,P017,9,249.99,Europa
2522,2024-03-15,C050,P019,8,399.99,Oceanía
2523,2024-03-12,C029,P003,2,99.0,América
2524,2024-03-16,C020,P014,8,14.99,Oceanía
2525,2024-02-02,C002,P008,1,9.99,América
2526,2024-02-02,C011,P001,3,15.99,América
2527,2024-02-09,C036,P018,4,39.99,Asia
2528,2024-02-18,C027,P018,4,39.99,África
2529,2024-03-14,C042,P008,10,9.99,África
2530,2024-01-02,C043,P002,1,25.5,Asia
2531,2024-03-28,C018,P017,10,249.99,Oceanía
2532,2024-03-08,C006,P017,7,249.99,Asia
2533,2024-03-09,C043,P010,1,19.99,África
2534,2024-01-18,C002,P014,6,14.99,Oceanía
2535,2024-01-03,C025,P017,3,249.99,Oceanía
2536,2024-01-22,C039,P007,6,59.99,Europa
2537,2024-03-07,C003,P012,2,299.99,Oceanía
2538,2024-02-24,C025,P017,9,249.99,Oceanía
2539,2024-03-17,C015,P016,9,35.99,Oceanía
2540,2024-03-15,C047,P009,7,119.99,Oceanía
2541,2024-01-17,C029,P015,7,169.99,América
2542,2024-03-16,C031,P003,3,99.0,Europa
2543,2024-03-18,C030,P001,8,15.99,Oceanía
2544,2024-02-03,C002,P005,10,299.0,Asia
2545,2024-03-29,C006,P019,9,399.99,Oceanía
2546,2024-03-02,C005,P019,7,399.99,América
2547,2024-02-16,C017,P001,9,15.99,África
2548,2024-03-16,C029,P010,6,19.99,Oceanía
2549,2024-03-21,C014,P012,9,299.99,África
2550,2024-03-30,C036,P020,2,59.99,África
2551,2024-03-13,C026,P012,7,299.99,Oceanía
2552,2024-02-08,C017,P011,10,179.99,América
2553,2024-01-25,C044,P014,6,14.99,América
2554,2024-03-01,C028,P019,4,399.99,Oceanía
2555,2024-03-07,C013,P002,6,25.5,América
2556,2024-03-07,C050,P002,9,25.5,América
2557,2024-01-07,C050,P019,6,399.99,Europa
2558,2024-03-17,C050,P019,6,399.99,África
2559,2024-03-23,C048,P008,7,9.99,América
2560,2024-02-20,C025,P008,1,9.99,Oceanía
2561,2024-01-18,C023,P016,7,35.99,África
2562,2024-03-11,C015,P014,4,14.99,Oceanía
2563,2024-03-09,C041,P013,6,12.5,Europa
2564,2024-01-05,C007,P008,10,9.99,Asia
2565,2024-03-16,C040,P017,3,249.99,Oceanía
2566,2024-01-28,C017,P020,10,59.99,África
2567,2024-01-15,C023,P003,10,99.0,África
2568,2024-01-13,C039,P004,10,149.99,Oceanía
2569,2024-03-03,C003,P002,10,25.5,Europa
2570,2024-03-06,C049,P012,10,299.99,Europa
2571,2024-01-22,C032,P015,3,169.99,Europa
2572,2024-01-17,C027,P002,1,25.5,África
2573,2024-02-10,C005,P004,8,149.99,África
2574,2024-03-12,C010,P017,5,249.99,Asia
2575,2024-01-18,C029,P008,4,9.99,Oceanía
2576,2024-03-19,C041,P010,7,19.99,Asia
2577,2024-03-02,C012,P017,1,249.99,Europa
2578,2024-03-24,C004,P016,7,35.99,Europa
2579,2024-02-26,C048,P008,8,9.99,Asia
2580,2024-03-13,C012,P018,4,39.99,Asia
2581,2024-03-23,C012,P013,9,12.5,África
2582,2024-03-04,C046,P010,7,19.99,América
2583,2024-03-26,C033,P014,8,14.99,Asia
2584,2024-01-29,C042,P010,1,19.99,Asia
2585,2024-02-15,C008,P013,3,12.5,Oceanía
2586,2024-01-16,C009,P001,3,15.99,Asia
2587,2024-02-08,C033,P013,10,12.5,Europa
2588,2024-02-23,C012,P006,6,799.0,Oceanía
2589,2024-02-07,C002,P017,6,249.99,Oceanía
2590,2024-02-24,C001,P015,10,169.99,Europa
2591,2024-03-17,C006,P014,2,14.99,Asia
2592,2024-01-13,C040,P018,4,39.99,África
2593,2024-02-12,C045,P004,9,149.99,Europa
2594,2024-02-06,C044,P014,7,14.99,Europa
2595,2024-02-16,C002,P010,3,19.99,África
2596,2024-01-01,C020,P004,4,149.99,África
2597,2024-02-06,C028,P012,4,299.99,Oceanía
2598,2024-01-05,C018,P017,5,249.99,África
2599,2024-02-05,C045,P017,4,249.99,Asia
2600,2024-01-31,C034,P007,1,59.99,Europa
2601,2024-03-18,C004,P012,6,299.99,Europa
2602,2024-01-28,C018,P015,5,169.99,Europa
2603,2024-02-25,C005,P016,9,35.99,Asia
2604,2024-02-08,C039,P006,6,799.0,América
2605,2024-02-12,C030,P010,1,19.99,Europa
2606,2024-01-30,C030,P012,9,299.99,Oceanía
2607,2024-03-20,C024,P004,3,149.99,América
2608,2024-01-20,C018,P003,7,99.0,Europa
2609,2024-02-14,C034,P013,1,12.5,Oceanía
2610,2024-02-09,C045,P007,7,59.99,Asia
2611,2024-03-27,C016,P004,6,149.99,Europa
2612,2024-02-14,C026,P006,6,799.0,África
2613,2024-02-18,C027,P002,8,25.5,Asia
2614,2024-03-04,C042,P002,8,25.5,África
2615,2024-02-10,C030,P010,10,19.99,América
2616,2024-03-18,C004,P006,9,799.0,Oceanía
2617,2024-01-17,C029,P002,6,25.5,Europa
2618,2024-03-31,C031,P017,1,249.99,Asia
2619,2024-02-13,C001,P016,1,35.99,Asia
2620,2024-02-20,C029,P017,2,249.99,Oceanía
2621,2024-03-05,C004,P014,4,14.99,Asia
2622,2024-01-07,C047,P001,8,15.99,América
2623,2024-01-08,C004,P006,1,799.0,América
2624,2024-02-10,C021,P019,4,399.99,África
2625,2024-01-06,C016,P019,1,399.99,Asia
2626,2024-02-16,C027,P005,4,299.0,África
2627,2024-03-04,C031,P017,5,249.99,Oceanía
2628,2024-02-23,C033,P020,2,59.99,África
2629,2024-01-15,C049,P020,5,59.99,Europa
2630,2024-01-02,C039,P007,10,59.99,América
2631,2024-01-30,C039,P001,2,15.99,América
2632,2024-03-31,C039,P001,5,15.99,África
2633,2024-01-06,C016,P009,3,119.99,Oceanía
2634,2024-01-08,C044,P017,8,249.99,África
